rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1077-dup-3, kirra, goodacre, 166, , , bongaree, 4565, nsw, 19641212, 28, 03 01887428, 7587809, 9
rec-245-org,   jason, herbert, 11, debenham street, , tyabb, 3660, vic, 19671226, 31, 03 73950949, 8077463, 1
rec-823-dup-1, madison, dent, 279, earle place, wattle mount, 3810, men9one, vic, 19980223, 33, 04 51002261, 9896504, 4
rec-370-org,   ewan, ryan, 209, riddell court, woodrose, tailem bend, 3380, wa, 19460509, , 02 10394226, 2015878, 7
rec-1011-dup-0, joshua, lowr, 18, tanumbirini street, , kickabil, 2133, qld, 19530806, 30, 07 13605923, 6523734, 8
rec-43-dup-0, noble, chelsea, 68, davy place, , dapto, 2650, vic, 19429517, 26, 08 68931332, 4550816, 5
rec-1126-org,   alana, matthews, 3, mount vernon drive, , wallsend, 2041, sa, 19071212, 8, 04 30474451, 1516723, 8
rec-841-dup-2, peyn, green, 1140, revell close, hale house, gawler dast, 4035, vic, 19170201, 12, 02 76871757, 2632179, 7
rec-432-dup-0, dillon, durbtdife, 112, nelson place, , bundabergnorth, 3178, wa, 19070410, , , 6010039, 1
rec-595-dup-3, aneka, burman, 28, gilberyeareet, , long betty, 3218, nsw, , 7, 02 33025785, 2039823, 1
rec-1774-dup-1, jacob, lodgge, , ellerston avenue, yarramac, cleverand, 3581, wa, , , 03 02327735, 8004703, 9
rec-103-dup-0, daniel, ries, 29, benny place, , salisbury heights, 7315, ntq, 19480716, 23, 04 39841382, 7081329, 5
rec-798-dup-0, keelyr, mainsbridge, 48, hardie close, , bridgesater, 2233, , 19501006, 32, 04 49759033, 2158282, 5
rec-333-dup-1, stephamie, , 64, marqua place, juanne, cabramatta, 4118, qld, 19590731, , 02 61075748, 4219756, 6
rec-1767-org,   archie, green, 11, dakin place, , wangaratta, 6163, vic, 19970430, , 07 62427628, 6040687, 2
rec-1419-org,   samuel, green, 13, drummond row, sundown motor vill, swan hill, 2147, nsw, 19020422, 25, 04 97014244, 9641759, 3
rec-732-org,   peter, fauser, 51, keith street, wundaru, waverley, 4823, nsw, 19680626, , 02 55313638, 6057877, 1
rec-1017-org,   , wiseman, 3, carslaw street, , shellharbour, 4275, nsw, 19511024, 29, 03 87719019, 6018442, 4
rec-920-dup-3, , noblac, 11, picton close, jenningshostel, , 2158, nsw, 19720215, 26, 04 62226598, 5782973, 5
rec-1932-dup-0, travis, matthews, 79, altson circuit, , tecoma, 4680, qld, 19906607, , 03 18801851, 1386826, 3
rec-1738-dup-2, blake, zbierski, 7, dennissbltreet, mawarra herefords, newborough, 4213, wa, 19200202, , 08 75312757, 9466303, 4
rec-569-org,   simon, kon, 35, moore street, torbanlea, st ives, 2580, , 19640407, 36, 03 32384375, 6038298, 3
rec-179-org,   jared, paterson, 41, rous crescent, blue hills, sunshine, 5211, nsw, , 26, 03 54616679, 7215999, 0
rec-663-dup-1, easling, nicolas, 1, fishburn street, , wendouree, 3941, , 19603610, , 04 79173236, 5684152, 0
rec-864-dup-2, jemna, beattie, , kirkland xrcuit, , nunawading, 4568, nsw, 19003603, , 02 47907635, 2510760, 6
rec-1665-dup-2, mikayla, ardalich, 9, , , bundanoon, 5963, sa, 19750831, 33, 07 94426226, 8661464, 5
rec-552-dup-3, cameron, mccarthy, 3, clucas place, lakeview park, leichhnardt, 3782, vic, , 29, 08 98189050, 4722837, 9
rec-869-dup-3, rebekah, coiak, 3, badimara street, , annandale, 3183, nsw, 19710927, 37, 08 59965189, 7988550, 2
rec-1611-dup-0, , millar, 86, fihelly street, , mosman, 5422, sa, 19041215, 23, 02 39071372, 4029863, 5
rec-330-dup-0, shona, meares, 157, mawalanstreet, figtrees, russe ll les, 2000, , 19950806, , 08 76700415, 7660978, 2
rec-457-dup-2, soniz, prirest, , drive nwlrose, tupelo, dongara, 4811, nsw, 19870118, 35, 02 88587565, 2801536, 9
rec-483-org,   nikita, westbrook, 68, jennings street, , pascoe vale south, 3199, vic, 19910522, 19, 02 56965390, 8696829, 4
rec-964-org,   kiana, thredgold, 83, waugh close, scenic lodge, collinswood, 4818, qld, 19401119, 36, 07 47017563, 2653749, 1
rec-221-dup-0, jaykob, , 1, bellinger circuit, , tathra, 2830, , 19941207, 31, 03 28963966, 9686201, 7
rec-1815-org,   aimee, myles, 33, melba street, , bacchus marsh, 3215, vic, 19361102, 27, 02 64864879, 5964793, 3
rec-1317-org,   matthew, green, 28, antill street, , cabarlah, 3690, qld, 19880615, 33, 07 05017746, 5955110, 9
rec-502-dup-0, ryley, giret, 26, maygar street, , werrington, 6163, , 19019028, 36, 03 51355278, 8820369, 7
rec-373-dup-1, tiarna, trace, 105, hugh mckay crescent, , glenelg south, 2073, d, 19081607, 27, 03 86809741, 7007789, 1
rec-771-org,   kirra, bishop, 39, ebden street, , cremorne, 2548, , 19900516, 19, 07 41392067, 6183428, 7
rec-1583-dup-3, thomas, matthews, 19, ctose waugh, principals residence, devomoirt, 5048, , 19070419, , 02 19549134, 2968030, 6
rec-849-dup-2, jackson, maynrard, , the vefge, , winsor, 6061, nse, 19460728, 38, 07 77764134, 7157452, 9
rec-67-dup-3, tom, lahey, 138, mclachlan crescent, creekside cottage, mcmahom jreef, 4066, nsw, , 35, 07 49320222, 8448584, 6
rec-766-dup-2, teileah, corjqo, 30, fawkneros treet, , thornbury, 2208, vic, 19431219, 40, 08 88833512, 2484531, 2
rec-236-org,   teegan, greenland, 330, hamilton row, , watsonia, 4720, qld, 19721013, , 07 54727847, 4649495, 4
rec-1593-dup-1, troy, rusling, 20, embling srreet, , joondtanna, 3141, nsw, 19301015, 30, , 6993678, 9
rec-251-dup-1, connor, gao, 16, , , mulgrave east, 3450, tas, 19331031, , 03 00234379, 7253813, 1
rec-373-dup-4, tiarea, trace, 14, hugh mckay crescent, , glenelhsouth, 2073, sa, 19081007, 27, 03 86807941, 7007789, 1
rec-1054-dup-1, isabella, gilbertsdon, 609, fairweather circuit, , pengun, 7178, wa, 19220527, 29, 08 05887225, 8471811, 2
rec-1701-dup-1, gillard, emiily, 512, clemhilo street, wearmouth, campbellfield, 6012, qld, 19650715, 20, 04 90665527, 7674644, 9
rec-550-org,   harry, , 79, buller crescent, , lowood, 5575, vic, 19480805, 40, 07 55951298, 6822538, 3
rec-1752-dup-1, lachlan-john, kerley, 125, charterisville avenue, , prospect, 3214, nsw, 19691002, 24, 08 23121711, 5639568, 5
rec-905-org,   emma, liersch, 88, treacy place, , glenmore park, 2153, vic, 19111116, , 08 85583454, 6479406, 6
rec-1351-dup-0, emiily, mcbryde, 18, bingley drlscent, jarkhellms, worrolong, 4558, nsw, 19610527, 31, 07 46801234, 7979510, 8
rec-270-org,   hunter, herbert, 3, murrung crescent, wychwood, alice springs, 0853, , 19930912, 30, 08 40113593, 5563159, 2
rec-1723-org,   , stoneman, 37, woodgate street, , magill, 3931, nsw, 19120617, 26, 08 68937245, 4607734, 0
rec-242-dup-0, lucy, matthnws, 2, , , lakewood village, 6120, nsw, 19860331, 22, 07 70460053, 2490232, 2
rec-1393-dup-1, tyoet, minnifaj, 817, clark close, fergson lodge, south elbourne, 2548, , 19191016, , 03 53456524, 5219335, 4
rec-1242-dup-0, jett, green, 57, buckley circuit, coogee beach caravan resort, seven hills, 0276, qld, 19555096, , 07 94124281, 2563879, 6
rec-567-dup-0, thoas, egliagon, 3, ellerston avenue, railway cottage, namobjr, 2226, vic, 19830623, 22, 04 05591004, 3787150, 3
rec-1451-org,   bethany, donda, 13, mackerras crescent, , rosebud south, 6317, nsw, 19310911, , 08 90312661, 4159832, 3
rec-1707-dup-0, grden, lochlan, 780, , , manunda, 3038, wa, , , 04 70285170, 5537617, 6
rec-491-dup-0, erh, coxb, 110, dawes street, locn 306 molinara farm, brunswick heads, 3101, , , 24, 07 72184248, 5662402, 3
rec-1163-org,   tara, berry, 52, mackay crescent, connemara, candelo, 2782, sa, , 32, 08 89754086, 1755726, 3
rec-705-dup-2, blake, thurlow, 180, lightfoot crescent, , londonderry, 3298, wh, 19540220, , 03 05897040, 4802176, 6
rec-601-dup-0, tabitha, white, 1, condamine street, , toomikna, 6062, nsw, 19620705, 28, 03 09432999, 5868996, 6
rec-1115-dup-1, adam, green, 1, hinkler street, kacadoo, pengin, 6159, nsw, , 37, 08 36896549, 5659907, 9
rec-1280-org,   nicholas, bishop, 5, maxwell street, , laverton, 3073, qld, 19501104, 34, 07 51265325, 2327968, 5
rec-1946-dup-4, jimmie, uyttebhove, 23, rosenthalxtreet, eleiwah street, keilor east, 5114, nsw, , 28, 07 83082627, 6318912, 7
rec-1824-dup-1, noca, griloett, 16, atherton street, , bondi junction, 4225, vic, 19681030, 11, 02 79686774, 9777307, 9
rec-412-dup-1, ashleih, tayldr-annon, 15, crick pslce, rosehill, mulgrave east, 2026, nsw, 19580217, 33, 03 52783562, 9162058, 5
rec-1167-org,   jack, lace, 89, kriewaldt circuit, , newrybar, 3047, sa, 19281220, 20, , 4399995, 6
rec-1956-org,   courtney, zilm, 60, millpost close, emerald garden, pennant hills, 0822, vic, 19080320, , 04 92777960, 6730770, 8
rec-1188-dup-2, nicole, zimmermann, 5, reuther street, craigview grove, ulladulla, 5038, vic, 19951014, 74, 02 89562255, 1734158, 0
rec-1509-org,   lauren, wardle, 22, buvelot street, , bonnyrigg, 4702, , 19660226, 37, 02 12595593, 9229171, 7
rec-65-dup-0, joshua, lasg, 243, knoke avenue, , millmerran, 6295, nsw, , 19, 08 03942979, 9184637, 8
rec-663-dup-0, nicolas, easling, 1, fishburn street, , wendouree, 3941, , 19632010, , , 5684152, 0
rec-1471-dup-3, seth, grdrn, 10, staaten rcescent, , beverly hills, 4812, vic, 19911020, , 03 58556804, 8643160, 9
rec-1932-org,   travis, matthews, 79, altson circuit, , tecoma, 4680, qld, 19900607, 30, 03 18801851, 1386826, 3
rec-1612-dup-1, lufu, coleman, 78, sewell place, deergarden caravn park, broken hill, 3172, vc, 19110190, , 08 25024633, 1272346, 2
rec-18-org,   ethan, khaliq, 16, copland drive, swanlea, peakhurst, 2067, nsw, 19311007, 21, 04 36092866, 9189865, 3
rec-1047-dup-2, joshua, bisyscop, , johnstone circuit, , nunawading, 2027, nsw, 19770609, 36, 03 39408690, 6828960, 3
rec-1211-org,   brooke, kerslake, 164, beasley street, , moorabbin, 7019, nsw, 19401229, 32, 08 50720087, 7374421, 8
rec-610-dup-0, arcesr, , 50, arabanakmreet, , bronte, 3136, vic, 19810923, , 07 80431120, 7731171, 4
rec-1617-org,   kye, whetton, 22, goodchild street, , st albans, 2640, wa, 19950807, , 04 42402620, 2406576, 4
rec-1067-dup-0, hannah, cnoossen, 16, majura road, , caulfield north, 3170, , 19280105, 19, 02 85416624, 3884587, 5
rec-1013-dup-2, chelsie, spratt, 37, burns ilcuit, golf course entrance, arundel, 2120, vic, 19000220, , 07 91807239, 2681719, 0
rec-1786-org,   pino, manfield, 49, hopkins street, , morwell, 2790, nsw, 19800701, 28, 07 94080657, 6496949, 5
rec-1552-org,   mitchell, lowry, 34, namatjira drive, karobean, north narrabeen, 6148, vic, 19400606, 26, 04 41041047, 5014108, 3
rec-305-dup-0, anthea, needham, 10, buchanan street, st georges basin retrmnt vlge, murray bridge, 2726, vicn, 19161127, 39, 07 38333849, 1745771, 6
rec-100-dup-2, ruby, hefcord, 3641, herington street, , mooroolark, 2540, vic, 19921025, 33, 03 32172662, 2898374, 3
rec-340-dup-3, coby, tillf, 4, broadby close, , birtniya, 2190, nsw, 19551219, 31, 08 71123374, 1498024, 3
rec-309-dup-2, mitchell, butt, 1, , , lalor park, 7250, vic, , , 03 66247950, 6215901, 7
rec-1897-dup-3, samuel, wihhy, , , still water, windsor, 3168, wa, 19288030, 26, 07 99856609, 7715165, 2
rec-1090-dup-3, brooklyn, mcpncoi, 17, kent street, , marsfield, 6450, vic, 19500128, 28, 02 63596555, 1435956, 5
rec-568-dup-2, madigo, renfrey, 23, mofflin street, , devonport, 2979, qld, 19970317, 24, 07 73037623, 1473371, 7
rec-1443-dup-1, olivia, brosne, 11, slessor cbescent, , campbeilltown, 2604, vic, 19501220, 22, 07 29542381, 7888346, 7
rec-567-org,   thomas, eglinton, 3, ellerston avenue, railway cottage, nambour, 2226, vic, 19830623, 22, 04 05491004, 3787150, 3
rec-1348-org,   brooke, grobler, 39, ballumbir street, , corio, 2146, wa, 19861206, , 08 80627819, 8810888, 0
rec-489-dup-0, ajay, alderzon, 232, buckley circuit, , mount dandenong, 2576, sa, 19810425, , 04 85005022, 3583446, 1
rec-1429-org,   thomas, waller, 12, totterdell street, kelda park, hamilton, 6328, qld, 19880502, 29, 07 96069976, 9521679, 1
rec-1826-org,   marlee, blake, 82, hardman street, toolirook, beechboro, 3053, nsw, 19760611, 24, 08 05166937, 9120677, 0
rec-1677-org,   danielle, bennell, , shortland crescent, , arana hills, 4565, nsw, 19690718, 32, 02 34042961, 3009756, 6
rec-843-org,   , lock, 14, feathertop street, , marsfield, 2321, qld, 19441022, 13, 07 39462773, 7428947, 6
rec-1285-dup-1, anidw, stanley, 8, burnie street, , strathalbyn, 3350, nsw, 19480504, 34, 04 78520387, 6581853, 9
rec-1686-org,   taalia, candida, 8, deumonga court, iron shoe lodge, blacktown, 3102, nsw, 19881118, 26, 08 32122520, 9275954, 0
rec-72-dup-1, tegan, dehesh, 11, rule street, willandra, bourke, 3345, vic, 19870801, 20, 04 20568605, 1482706, 8
rec-1728-dup-1, angeona, muenchiw, 47, bandjaloncrescent, , paddington, 3161, qld, 19370627, 8, 07 14335033, 4060480, 4
rec-285-dup-4, zachary, nobdle, 87, dixon drive, , , 4350, , 19504529, 7, 07 86760779, 1275320, 8
rec-709-org,   hayden, demarco, 2, hunter street, , parkside, 5090, vic, 19420422, 28, 04 42999633, 3906990, 6
rec-888-dup-2, dillkn, bozzetti, 15, kirkland circuit, acacia hills street, cranbourne, 3181, vic, 19411014, 29, 07 96446763, 4288511, 6
rec-465-org,   andrea, matthews, 5, maribyrnong avenue, , geneva, 3129, nsw, 19880701, 33, 07 01326328, 4576714, 0
rec-1493-org,   joshua, neville, 29, spigl street, , morwell, 5204, nsw, 19100411, , 02 92566905, 8358554, 2
rec-1081-dup-0, jordan, denjilm, 9, saxby close, , bayswater, 2114, ql, 19700251, 22, 04 11776824, 1726462, 8
rec-1736-dup-0, amber, dixon, 75, rosella tvreet, , failight, 2135, vic, 19860531, 31, 02 79985147, 2680757, 1
rec-1417-dup-1, kieesm, neville, 5, knox street, , moss vale, 3300, nsw, 19800106, , 03 30334113, 2410084, 5
rec-1584-dup-2, elqky, hylanc, 21, heard street, warialda, belmonth, 2574, vic, 19170614, 30, 02 70450840, 5080959, 5
rec-708-dup-3, chloe, hick, 49, melrose drive, oyster farm, bonbeach, 6330, nsw, 19040694, 32, 08 90841374, 4370572, 8
rec-1666-dup-1, michael, fitzparick, 21, baracchihcrescent, , clayton, 2259, qld, , 31, 07 79028395, 5192296, 0
rec-1402-org,   kai, dicic, 94, tully street, , kyabram, 2782, qld, 19880325, 32, 03 59860268, 8811921, 5
rec-1912-dup-0, kelsey, berry, 587, brinkley ircuit, , dullwichhill, 3130, qld, 19680973, , 04 23923128, 7864096, 5
rec-1068-org,   daniel, , 13, evelyn owen crescent, , golden bay, 3154, nsw, 19620331, , 08 82496563, 8717383, 9
rec-936-dup-0, madison, pasco, 48, kleinig street, , yeronga, 3197, vic, 19790315, 29, 08 29382522, 8474139, 4
rec-25-dup-2, braedon, leanr, 48, bimberi crescent, , daisuhill, 3444, sa, 19430621, 44, 04 39852604, 4048104, 5
rec-355-org,   james, matthews, 7, duhig place, dejarra, maclean, 4873, qld, , , , 7709548, 1
rec-166-dup-0, timothy, fulluwold, 15, clianthus street, pacific villas, parramatta park, 2165, nt, , 10, 03 44592494, 7496148, 8
rec-1768-org,   lachlan, singleton, 75, crozier circuit, , bilgola plateau, 2010, wa, 19230211, 20, 02 41523495, 1077919, 9
rec-1437-dup-2, krystoab, goldswlrthy, 7, federal bighway, , wangaratta, 4012, qld, , 10, 02 02175656, 4723222, 6
rec-1757-org,   victoria, hutiuk, 19, hillebrand street, , woy woy, 6157, nsw, , 25, 04 51736291, 7140849, 3
rec-66-dup-1, hayden, green, 34, northcote crescent, , rothwell, 3350, vic, 19260713, 24, 08 08680286, 9764327, 1
rec-1104-org,   hannah, musolino, 83, , , naracoorte, 3046, nsw, , 38, 04 40388235, 9301628, 1
rec-1574-org,   angus, coulson, 44, dalgarno close, , mount evelyn, 6149, nsw, 19410413, 12, 02 90550426, 8040117, 6
rec-890-org,   hollie, rees, 5, halifax close, , mayfield, 2350, nsw, 19450114, 33, 08 96043487, 1135069, 6
rec-673-org,   damien, hendricks, 7, britten-jones drive, rhosewyn, armidale, 3996, nsw, 19920315, 27, 04 07477864, 9298942, 4
rec-1621-org,   emma, jeffries, 11, jennings street, , laravale, 6230, qld, 19710824, 32, 02 52791814, 9116168, 2
rec-603-org,   elizabeth, le messurier, 41, oxley street, lincoln close, castletown, 6031, sa, 19681027, , 07 81941708, 1602313, 1
rec-1784-org,   jamie, cassebohm, 16, undoolya street, locn 1487, heathpool, 3822, qld, 19841109, 34, 02 61292908, 2175796, 2
rec-212-org,   jessica, hoyland, 2, ebeling court, , fairlight, 5163, vic, 19620507, 10, 02 56863256, 8574746, 6
rec-1674-org,   jed, leung, 48, richmond street, stoney station, harbord, 4122, nsw, 19970617, 21, 08 26573244, 8597901, 8
rec-901-org,   jack, haberfield, 53, , cluster, banjup, 4103, , 19540505, 23, 07 80404591, 1035492, 3
rec-1575-org,   john-paul, zejnic, 35, sandover circuit, , willyabrup, 4510, qld, 19851108, 28, 07 84467238, 6032359, 3
rec-1991-dup-0, lucu, clarke, 111, flowerdale place, kidaman creek, coochiemudlo island, 2191, act, 19781325, 83, 08 54790215, 1456721, 6
rec-331-dup-0, , lowe, 4, clarke street, , vermont, 3220, vixi, 19529801, 37, 03 75314123, 9415570, 5
rec-279-org,   ebony, jolly, 26, jondol place, , seven hills, 5096, sa, 19760207, 27, 04 95532644, 5420046, 2
rec-316-dup-3, chkck, green, 19, strangways street, , coonabarabran, 6061, , 19011001, 23, 07 66481326, 9754486, 1
rec-477-org,   riley, fitzpatrick, 56, samson place, , tannum sands, 2211, nt, 19631030, 30, 08 85230242, 6286199, 6
rec-90-org,   eboni, pascoe, 176, badimara street, makana station, ascot vale, 3109, qld, 19341127, 36, 07 96558802, 9668021, 0
rec-1080-dup-1, ava, webv, 56, ellerston avenue, pangani, wy, 5264, qld, 19130220, 30, 02 26444880, 1090756, 6
rec-1673-dup-1, elizabeth, weidenhofer, 135, mountainu fitcuit, tulla burra, sprimgwood, 2145, vic, 19720807, 27, 04 65906179, 2155847, 1
rec-1959-org,   bethany, lamprey, 12, evelyn owen crescent, , new lambton heights, 4077, sa, 19290814, 28, 07 98781354, 1442713, 1
rec-295-dup-0, kaynw, bradshaw, 26, mcmillan crescent, , warburton, 5260, vic, 19332029, 30, 03 31976966, 4166917, 1
rec-283-org,   trevor, blackwell, 26, barnett close, , lilydale, 3170, , 19790129, 25, 02 54259514, 9471692, 0
rec-331-dup-1, , fullwood, 4, , , vermont, 3220, vic, 19581001, 37, 03 75314123, 9416510, 5
rec-571-dup-4, jimny, gogel, 4, weatherburn place, , toowong, 2747, wa, 19220108, 32, 08 81826864, 6274743, 4
rec-1195-dup-0, jasper, hingston, 24, strickland zrescent, , woyqwoy, 5605, qld, 19890408, 29, 08 98810551, 5321733, 0
rec-1966-dup-4, lucy, golder, 100, malara ystreet, , middleton, 3458, nsw, 19506502, 31, 03 18095986, 5669840, 3
rec-457-org,   sonja, priest, , melrose drive, tupelo, dongara, 4811, nsw, 19870118, 35, 02 88587565, 2801536, 9
rec-765-org,   cassidy, charman, 18, barnett close, hillmoor, keilor, 3194, sa, 19040820, , 08 19480232, 2236658, 8
rec-1329-dup-0, lacylan, matthes, 36, clrose kemp, , tubgamull, 6152, nsw, 19450102, 27, 08 10536563, 6450124, 3
rec-1491-org,   benjamin, fauser, 23, yantara street, kersley mews, wanneroo, 5085, sa, 19500828, 24, 03 56584069, 2483294, 1
rec-1468-dup-3, wilson, maynard, 222, namadgi circuit, , , 3185, vic, 19081012, 23, 03 96869737, 1161414, 7
rec-849-dup-3, jacscon, maynravrd, , the verge, rose hall, windsor, 6661, nsw, 19460728, 38, 07 77764134, 7157452, 9
rec-507-dup-0, isabmlla, wardle, 44, rickarw street, girrahween homestead, rydeifld, 2224, , 19450809, 29, 08 39150429, 2599760, 9
rec-264-org,   connor, nguyen, 10, costello circuit, falcon, morwell, 2066, qld, 19111008, 32, 02 24509514, 8004354, 0
rec-361-org,   jaimee, kaselow, 2, , , keysborough, 4551, wa, 19380222, 24, 08 93275720, 9105769, 3
rec-373-dup-0, trace, tiawrga, 102, hugh mckay rescent, , glenelg south, 2073, sa, 19081007, 27, 03 86809741, 7007789, 1
rec-662-org,   danny, toms, 29, frencham place, , dapto, 3976, vic, 19950731, 31, 04 72538007, 9808328, 7
rec-788-dup-2, holly, white, 760, bega place, , oystrrqgay, 7025, , 19130105, 29, 08 75354608, 1234189, 3
rec-191-dup-0, kristen, feast, 50, , mortonpark, surfers paradise, 4067, vic, 19080506, 11, 02 83398117, 8370753, 9
rec-628-org,   amy, broadby, 1, macpherson street, , kangaroo flat, 2074, sa, 19141228, 24, 02 93196684, 2938363, 2
rec-1434-org,   harrison, dimitrijevich, 11, gilruth street, , daylesford, 6066, , 19430922, 26, 02 73561908, 3271014, 2
rec-596-dup-0, joshua, curthoys, 100, morrisojdsreet, , willetton, 3101, qld, , 19, 03 68711203, 9626219, 2
rec-1936-dup-3, ruby, spicer, 10, corinna street, , st lucia, 2204, vic, 19501112, 29, 08 92377731, 5040534, 4
rec-495-org,   lily, gannah, 11, broadbent street, , port macquarie, 3106, vic, 19810616, , 04 15348627, 3712471, 9
rec-1396-org,   jack, green, 238, jinka street, glenmore, mayfield, 2650, nsw, 19560531, , 04 10486651, 2426892, 3
rec-814-dup-2, dillon, stephenson, 88, bracker place, , wangaratta, 4352, nsw, , 33, 04 34814050, 8911768, 4
rec-1725-dup-0, pascale, nathan, 5, atherton street, , austinsbfxerry, 5092, wsv, 19950412, 28, 07 83125618, 1326207, 8
rec-848-org,   lauren, boileau, 22, inwood place, , woollahra, 2549, qld, 19690123, 26, 02 75781740, 3161456, 2
rec-775-org,   joshua, wortmeyer, 3, calder place, , atherton, 2902, qld, 19790106, , 07 96077679, 4387702, 8
rec-1293-org,   bridget, , 10, , , springwood, 5097, vic, 19251221, 27, 08 57894907, 7301872, 0
rec-1780-org,   juliana, bartel, 2, watkins street, , woronora, 5018, qld, 19240912, 38, 03 55340766, 8990254, 0
rec-1005-org,   annabel, white, 4, sturt avenue, , st peters, 2340, , 19040622, 20, 08 05553023, 9055067, 8
rec-552-dup-1, cameron, mccarthy, 3, clucas hplace, , leichhardt, 3782, vic, , 29, 08 34626171, 4722837, 9
rec-1519-org,   marlee, seen, 26, tatchell street, parlour mountain, newcastle, 2539, , 19761110, 28, 08 92965352, 5166655, 1
rec-1055-dup-0, sofia, grehen, 80, howittsyreet, , murphyscreek, 3151, nsw, , 10, 08 76974340, 7425985, 2
rec-15-dup-3, sameke, castelluzzo, 5, sterry place, , alberton, 4169, nsw, , 22, 02 32099118, 8120031, 3
rec-1223-dup-2, scannell, amber, 1, fergusson crescent, , winchelsea, 4065, qld, 19950821, , 04 31533069, 4366031, 5
rec-936-org,   madison, pascoe, 48, kleinig street, , yeronga, 3197, vic, 19790315, 29, 08 29382522, 8473639, 4
rec-862-dup-3, jade, tiller, 73, colebatch place, buderim meadows, , 3743, sa, 19710116, 25, 02 32682678, 1326160, 4
rec-733-org,   reuben, webb, 70, lenehan street, , rapid creek, 4173, nsw, 19870323, 30, 08 14367166, 8723417, 2
rec-1853-org,   jarryd, herbert, 12, green street, uralgurral, whalan, 3046, , 19691001, 30, 04 42712269, 2882831, 7
rec-1665-dup-0, mikalya, ardalich, 72, glenelgstreet, , bundanoon, 5066, sa, 19750831, 33, 07 94426226, 1509657, 5
rec-258-org,   abbey, wilcockson, 28, braine street, , denmark, 5117, , 19131117, , 04 68775355, 9527062, 1
rec-1884-dup-4, ell, hudd, 2, roberts street, abbatoir cottage, keilor east, 5011, nsw, , 31, 08 60574919, 7600181, 4
rec-1102-dup-1, ella, hawks, 493, hawker street, shingledale, 4873, beaumaris, sa, 19379627, , 03 34751422, 7621699, 0
rec-1187-dup-0, kailey, ryan, 8, dempsey place, panaroo farm, brunswick west, 2321, nsw, , 28, 04 89981627, 5807779, 6
rec-1160-dup-4, zarran, milar, 18, groom street, , revesby, 2370, qld, 19959646, , 04 15237264, 9836046, 1
rec-395-dup-1, joel, westbeook, 27, duhig place, st andrew's village, avondale heights, 5800, nsw, 19081315, 28, 07 00814106, 1646336, 3
rec-796-org,   taylor-saige, vincent, 29, hicks street, philip centre, st albans, 3020, act, 19981203, , 07 76703597, 9302700, 8
rec-682-dup-3, louis, mafjus, 49, badimara street, hse 13, wallsvnd, 2447, tas, 19120728, 26, 02 07577595, 4839062, 5
rec-1648-org,   joel, owerko, 83, undoolya street, little scrubby, coromandel valley, 2165, vic, 19370828, 29, 08 51780172, 7622209, 8
rec-1447-org,   sam, wooley, 68, knoke avenue, , page, 2009, tas, 19580212, 31, 04 52614126, 8426196, 2
rec-369-dup-1, ryan, siviojr, 2758, abercrombie circuit, , tolland, 2567, wa, 19520011, 26, 08 00282342, 8555041, 1
rec-514-dup-0, zacahey, ebert, 16, barretttreet, flt 10, coolum beach, 6083, nsw, , 31, 03 63800845, 7280956, 2
rec-1003-org,   olivia, vincent, 21, darwinia terrace, corporate house, cronulla, 2256, sa, 19771022, 27, 03 91581273, 5274410, 0
rec-1170-org,   lily, mccarthy, 1, coranderrk street, , nunawading, 3148, nsw, , 31, 02 61107651, 8389833, 9
rec-880-org,   matilda, neville, 8, sherwood circuit, , loganholme, 6324, qld, 19670806, 32, 08 26632428, 8309841, 9
rec-690-org,   nathan, richmond, 56, gormanston crescent, , exmouth, 5157, qld, 19890619, 40, 02 54697409, 2528301, 1
rec-293-dup-1, aaron, monwa, 112, leichhardt street, galashiels, carnegie, 4065, nsw, 19560926, 26, 03 16774716, 6040555, 1
rec-1994-dup-0, erin, colrmean, 10, , , tolga, 3016, vic, 19560811, 30, 08 52985970, 2781455, 1
rec-774-dup-0, , , 300, hanna street, chelvy, sippy downs, 3073, wa, 19280407, 23, , 5439965, 8
rec-1576-org,   daniel, salt, 3, , , belrose, 3136, qld, 19690711, 31, 08 17567712, 9110746, 3
rec-568-dup-3, madison, remgre, 23, mofflin street, vinder lodge, devonport, 2173, , 19970317, 24, 07 73037623, 1473371, 7
rec-1182-dup-1, samduels, gowlkog, 16, littler place, , hillston, 2162, nsw, 19890394, , 08 42297050, 8767199, 0
rec-843-dup-2, , lock, 14, feathertop street, , marsefbld, 2321, qld, , 13, 07 39462773, 7423974, 6
rec-1213-org,   hannah, lobzin, 282, fullerton crescent, thuruna, sale, 5606, wa, 19300323, 22, 04 13502006, 2453219, 1
rec-1677-dup-2, danirkle, bennell, , shortlanda rescent, , arana hills, 4565, nsw, 19690718, 32, 02 34042961, 3009756, 6
rec-1994-org,   erin, coleman, , de gillern place, , tolga, 3016, vic, 19560811, 30, 08 52985970, 2781455, 1
rec-1789-dup-1, matthew, egaj, 9, james smith circuit, busbey's flat, kings park, 3116, vic, 19710802, 25, 07 07991547, 9853389, 9
rec-596-dup-2, joaha, curthlbuys, 25, morrisonvstreet, , willetton, 3101, qld, 19340402, 19, 03 68711203, 9626219, 2
