rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4294-dup-0, thomas, weller, 4927, ern florence crescent, , laverton, 2530, nsw, 19230904, 23, 03 50760977, 3298679, 1
rec-270-org,   jade, maclaine, 42, daintree crescent, merawi, ulverstone, 3825, nsw, 19170728, 12, 08 77514121, 1070978, 0
rec-3558-dup-0, aleesha, nguyen, , mirning cxrwscent, , parkside, 2212, nsw, 19509119, 41, 08 73702850, 3271091, 6
rec-4941-dup-0, larissa, redmond, 7, atherton sreet, , east maitland, 2074, , , 28, 08 41084970, 6638780, 8
rec-2980-org,   courtney, tiller, 1, luffman crescent, , balwyn north, 3150, act, 19261101, 26, 04 13954678, 1323030, 2
rec-951-dup-0, ysobel, cooper-white, 48, bindel street, , alubury, 3175, wa, 19729119, 37, 08 41607136, 6178836, 9
rec-4132-dup-0, aleksandar, nguyen, 13, crozier lircuit, , hastings, 5013, , 19910202, 12, 03 29719737, 5271341, 1
rec-339-org,   finn, weller, 14, clift crescent, , arundel, 6020, vic, , , 07 40295580, 9800785, 8
rec-1601-dup-0, joel, breheny, 18, cumpston place, , matraville, 3182, nsw, 19580926, 30, 07 41824313, 3426622, 4
rec-4258-org,   thomas, boyle, 10, vansittart crescent, , oak park, 5330, qld, 19300202, 34, 03 87932583, 4962493, 3
rec-526-org,   madison, grossman, 12, burn street, , tallebudgera, 3350, nsw, 19590804, 31, 03 83887944, 1832209, 5
rec-824-org,   caitlin, schembri, 7, majura avenue, espana village, st kilda east, 6163, qld, 19121102, 31, 07 28335392, 8253657, 7
rec-1829-dup-0, erin, puss, 433, hicks xtreet, , ardeedr, 6027, nsw, 19010824, 23, 07 92678504, 9669233, 6
rec-2362-dup-0, bria nna, nobld, 114, , , wynyard, 6062, , 19501016, 10, 03 83191990, 4932267, 7
rec-3035-dup-0, alexander, , 57, conner clase, , ringwood north, 3237, , 19280636, 30, 03 71340405, 9544356, 4
rec-1412-org,   thomas, stephenson, 153, deloraine street, carralong, upper coomera, 2250, , 19861207, , 08 06700772, 6858397, 8
rec-3249-dup-0, fergui, weaver, 6, corrigan place, , lawson, 5032, wa, 19831411, 29, 02 17081207, 3913734, 7
rec-1559-dup-0, alexia, malin, 294, torrea xtreet, , lavington, 3186, nsw, 19051216, 12, 03 41444035, 6052552, 7
rec-38-org,   liam, rollins, 1135, jessup place, , khancoban, 2041, sa, 19250529, 33, 08 33412545, 4545008, 6
rec-283-dup-0, michael, coleman, 15, garrick street, blythelands, surfers paradise, 2095, vic, 19461018, 81, , 1520068, 3
rec-4963-dup-0, cayn, donaldson, 5, fry place, , salisbury east, 6104, nsw, 19119316, , 07 37859249, 1175444, 5
rec-252-dup-0, kirah, vick, 19, alberga street, , seymour, 2282, qld, 19810714, 26, 07 95152056, 7931775, 2
rec-2905-dup-0, stephanie, lowu, 12, fernyhough crescent, , hoppers crossing, 2263, nss, 19141130, 12, 02 26370433, 3619829, 4
rec-1739-org,   mitchell, boecke, 14, , beechworth, toowoomba, 3799, nsw, 19720602, 35, 04 57646418, 3686654, 0
rec-3488-dup-0, logan, , 12, lendonvplace, , ascotn vale, 2257, nsw, 19120726, 13, 07 97409186, 3007803, 2
rec-3895-org,   gillian, green, 34, molloy crescent, , edithvale, 2324, qld, 19770317, 29, 07 25716489, 6326973, 8
rec-1955-org,   kyle, baust, 17, mackinolty street, rosemeade, , 6163, , 19290212, 26, 07 89388405, 6462456, 4
rec-1986-dup-0, heath, , 63, folingsbyxstreet, killarney, kariong, 4566, , 19619320, 5, 03 37554741, 2506518, 4
rec-3175-dup-0, zack, riding, 6, chapple close, , jacana, 2062, , 19792506, 36, 02 80756730, 7400761, 7
rec-3875-org,   angie, lock, 92, trussell place, , clayton, 4035, vic, 19430829, , 02 20811597, 5357976, 9
rec-1416-dup-0, thomas, gooxde, 1, brisbane avenue, , eumundi, 6230, wa, 19210517, , 07 28422403, 5736983, 0
rec-1735-org,   thomas, satterley, 3, littler place, , orange, 4105, tas, 19440323, 34, , 5083299, 6
rec-4493-dup-0, madeleine, spurden, 5, chave street, , myponga, 5211, act, 19410309, 28, 07 18741328, 4250524, 4
rec-759-dup-0, kai, rubner, 538, grant xrecent, , smythwsdale, 4213, vic, 19030927, , 08 65565277, 6329226, 0
rec-2231-org,   jack, lowe, 1, mileham street, canberra hse, frenchs forest, 4660, qld, 19521224, , 08 46034090, 1621607, 6
rec-945-org,   jack, beattie, 88, greene place, rosebrook, burleigh heads, 2560, nsw, 19310909, 35, 08 55742603, 1755045, 3
rec-4921-org,   , nguyen, 3, hobday place, , shalvey, 3174, , 19720917, 21, 07 44115125, 5025628, 4
rec-1260-org,   ava, dunling, 115, crisp circuit, kendle green, highett, 3429, qld, 19810124, 32, 04 03293334, 6387573, 9
rec-300-org,   jack, vincent, 5, thermeda place, , harbord, 2234, wa, 19460407, , , 2386851, 3
rec-4562-org,   zarran, ryan, 13, charterisville avenue, , ballarat, 3518, nsw, 19840407, , 04 32443445, 7077859, 0
rec-2815-org,   sara, bishop, 15, yambina crescent, habitat, smithfield, 3144, wa, 19021029, , 07 76007665, 4176749, 2
rec-2600-dup-0, kieren, scace, 126, russell drysale crescent, woodberry vlge, raymond terrace, 6210, vic, 19391109, , 07 68459226, 8448275, 5
rec-1419-dup-0, rachael, white, 39, vansittartcrfscent, , sunshine north, 2560, wi, , 25, 03 81056758, 8700286, 6
rec-509-org,   alexandra, siganto, 21, alexander mackie circuit, karalta park, cairns, 2533, nsw, 19000228, , 04 62874371, 5359098, 8
rec-976-dup-0, gillcan, hutiuk, 30, forbes street, villa 19, mulgrave east, 2262, vic, 19626025, , 03 67526170, 9987688, 2
rec-894-dup-0, kate, gillard, 5, mawsonxdrive, caravn park, kurri kurri, 4115, qlz, 19080120, 34, 08 13682184, 7945190, 3
rec-576-org,   gracie, shepherd, 19, crozier circuit, , toowoomba, 5501, nsw, 19650907, , 03 53957482, 2635462, 5
rec-3006-org,   madeleine, varcoe, 22, northbourne avenue, altona, kings park, 2161, sa, 19880111, 32, 08 26832123, 5408784, 1
rec-3146-dup-0, tesx, supomo, 9, evans crescent, , mount pleasant, 6069, nsw, 19296031, 28, 03 73909779, 7037894, 0
rec-617-dup-0, alaiyah, , 23, buntine crscent, , st james, 3135, vic, 19510601, 26, 08 69313463, 8256475, 2
rec-938-org,   jake, mccarthy, 9, tallon place, middle crossing, , 6230, qld, , 31, 08 94735200, 5615863, 3
rec-4460-org,   mya, musolino, 2, james smith circuit, , whitfield, 2641, wa, 19830522, 28, 07 23744830, 2108521, 4
rec-4897-org,   jack, mcphie, 66, riley close, , planland, 2617, , 19570820, , 08 31259565, 9911449, 4
rec-3750-dup-0, zach, binkowuski, 2, , clanville, seven hills, 3500, qld, 19440317, 27, 03 71080126, 7932164, 9
rec-1257-org,   ella, pontt, , sternberg crescent, , beachmere, 3013, nsw, 19441203, 24, 07 69955512, 9989868, 5
rec-772-dup-0, joshua, berry, 14, guthridge crescent, sec 479, narellan, 3196, vic, 19583229, , 03 04354465, 7773881, 3
rec-276-org,   jasmyn, bloomfield, 10, learmonth drive, rivergum van park, silverdale, 2428, vic, , , 08 69908920, 7601422, 7
rec-4450-dup-0, isabella, berry, 7, goyder street, corporazte house, warradyxte, 3136, nsw, 19060323, 25, 07 50154522, 7121901, 2
rec-1528-dup-0, jacobs, re, 9, dumas street, , sale, 4350, nsw, , 27, 02 36295999, 4095678, 2
rec-347-dup-0, micaela, xiong, 15, hawkesbury crescent, , san reo, 2101, vic, 19609084, , 07 35987493, 2023634, 9
rec-1453-dup-0, chloe, jolky, 35, bradfield street, , belmont, 2486, vicp, , , 08 88578642, 1684210, 5
rec-1668-org,   eliza, chandler, 7, crook place, , rowville, 3377, sa, 19151116, 37, 03 70553174, 2000676, 0
rec-4329-dup-0, jacob, bloomfield, 125, carpenter close, , paddington, 2166, ss, , , 04 72654720, 1066561, 9
rec-157-dup-0, mattheo, sukwatthananan, 8, matinajdtreet, orchid square, albury, 4305, sa, 19030603, 37, 07 22572604, 5221895, 6
rec-236-dup-0, sarah, ryan, 27, buller crescent, , canley vale, 3173, s, , 33, 03 51053722, 3322148, 1
rec-4775-org,   joshua, rawlings, 2, gleadow street, , whittington, 2482, , , 12, 02 25095842, 1844480, 2
rec-3922-org,   taliah, browne, 17, phillipson crescent, , berwick, 2029, nsw, 19550428, , 02 19729725, 5269452, 6
rec-1344-org,   jesse, philps, 5, crooke close, , joondanna, 2067, nsw, 19881230, 35, 03 44308596, 8328040, 8
rec-4609-org,   nicholas, spicer, 96, wilson crescent, , wanniassa, 2304, vic, 19410501, , 04 31996469, 3994598, 1
rec-2337-org,   angelina, holgate, 113, , , bacchus marsh, 5125, vic, , 20, 07 34606884, 9453358, 3
rec-203-org,   jassim, van hees, 7, wendy ey place, , downer, 5022, vic, 19290620, , 07 54333992, 9335600, 8
rec-4648-dup-0, , webb, 40, anderson street, , st johns park, 2650, vic, 19210428, 27, 04 99374930, 1925640, 6
rec-65-dup-0, daniel, knowkibg, 2895, ainsworth street, , crossing hoppers, 3166, wa, 19140360, 32, 08 74709323, 6913531, 2
rec-612-org,   trey, madigan, 5, burnett street, , innaloo, 2261, vic, 19520719, 24, 07 38674557, 1443656, 1
rec-1791-dup-0, harrison, yu, 95, chuculbaxcescent, athlone, tooraik, 2650, nsw, 19160304, 26, 02 48166773, 5914373, 7
rec-3044-org,   kyle, mort, 4, newman morris circuit, , st peters, 5064, qld, 19290607, 35, 07 85676700, 3583522, 9
rec-1976-dup-0, zarlia, donallson, 10, , , seaforth, 4383, nwe, 19180326, 27, 04 22013618, 7967517, 4
rec-1019-org,   harriet, nguyen, 26, windradyne street, b, wyoming, 3805, nsw, 19200114, , , 3246122, 6
rec-158-org,   timothy, alderson, 31, sambell place, , broadford, 3315, qld, 19681124, 43, , 1980682, 9
rec-3861-org,   ashley, szeszycki, 57, crowder circuit, , glenhaven, 3114, tas, 19590129, 25, 03 45716878, 5877194, 1
rec-3555-org,   amelia, monaco, 26, gidjili place, , monbulk, 6369, nsw, 19661101, 24, 07 41390739, 2792795, 5
rec-2735-dup-0, sean, stephenfson, 2, kellick place, , katherine, 5209, vic, 19931125, 25, 07 17352847, 1617771, 3
rec-382-org,   reece, egglestone, 50, william wilkins crescent, , walkley heights, 2617, nsw, , 11, 03 98058532, 4973972, 0
rec-149-dup-0, jordan, grden, 31, diggles street, , davitaown, 3500, , 19000321, 38, 07 37171133, 7635779, 4
rec-3431-org,   mathilde, bennell, 31, lexcen avenue, , seven mile beach, 3377, wa, 19660927, , 03 55312315, 2709746, 4
rec-4854-dup-0, nicholas, hariss, 15, minehan place, , west lakes, 2903, nsw, 19790118, , 07 34045938, 8257110, 0
rec-3807-org,   luke, goldsworthy, 310, trickett street, busselton holiday village, dean park, 2176, vic, 19060731, , , 6286364, 1
rec-56-dup-0, anastsia, feneley, 108, whitham place, , ballarat, 2116, , 19011022, 12, 07 94093707, 8892881, 6
rec-4456-dup-0, hatden, caruana, 126, lloyd place, iron shoe lodge, toukley, 4124, ns, 19060730, , 04 04622821, 7764266, 1
rec-2263-dup-0, olfviz, bishop, 16, boolee street, , moffat beach, 2890, vic, 19590240, 39, 03 35348270, 7363445, 6
rec-1180-org,   tarnee, seto, 37, oxley street, , downer, 2904, nsw, 19921012, 37, 04 78890728, 5056442, 1
rec-2579-dup-0, jake, apsy, 31, jansz crescent, , marsfielfd, 6207, act, 19390405, 31, 02 40297302, 7266389, 3
rec-459-org,   joshua, millar, 155, bedford street, , elsternwick, 2150, qld, , 9, 08 80285814, 9432141, 5
rec-4066-org,   louise, behnke, 33, mckeown place, , enoggera, 2097, nsw, 19160406, 30, , 8904253, 9
rec-1094-org,   imogen, fleet, 6, unt 2 shopping centre, , torquay, 2011, sa, 19721121, 33, 04 71261624, 8579824, 9
rec-927-org,   ellen, stanley, 6, menzies court, , bongaree, 3184, vic, 19870405, , 08 38670682, 8826224, 3
rec-1009-dup-0, caitlin, wyllie, 1, jefferiz street, hopkins view, silr, 2680, qld, 19060814, 28, , 9580094, 8
rec-3223-dup-0, alex, hoysted, 1, buller crescent, cherrybank, bonbeach, 3019, nsw, 19520407, , , 1427976, 1
rec-2634-org,   zachary, coleman, 9, conley drive, , riverwood, 2177, qld, 19280731, 11, 07 41486196, 3587331, 5
rec-841-org,   darcie, lodge, 13, gunning place, , wyoming, 2720, wa, 19670605, , 07 09042048, 3287614, 8
rec-2590-dup-0, connor, alty, 8, chuculba crescent, , bunyip, 4209, tas, 19250531, , 03 74672498, 4129142, 9
rec-346-org,   maya, moody, 4, coghill close, , carrara, 3031, vic, 19651214, 26, 03 21231612, 4050876, 0
rec-898-org,   cooper, nguyen, 157, jabanungga avenue, , woodbridge, 3757, nsw, 19251004, 20, 07 71521364, 1566027, 0
rec-3116-org,   noah, beattie, 48, canberra avenue, , yelta, 4703, nsw, 19230315, 11, 08 36828808, 8326177, 9
rec-115-org,   caleb, reid, 9, daglish street, , greensborough, 6025, qld, 19000314, 26, 02 62951745, 7652942, 1
rec-3457-org,   shae, penelope, 16, hibiscus crescent, francis street medical centre, south west rocks, 5006, wa, 19400203, , 08 96354283, 1031146, 5
rec-1342-dup-0, macojal, penhalouriack, 11, lazarus place, , nunawading, 2536, vic, 19850323, , 07 41637259, 9357936, 4
rec-742-org,   georgia, berry, 982, hibiscus crescent, wyrema, trott park, 2256, , 19160814, 35, 04 39405916, 8536123, 7
rec-1259-dup-0, ells, furness, 0, bennetts treet, , ormond, 3101, vic, 19006020, 29, 04 67535614, 9493353, 1
rec-689-dup-0, isabelle, brian, 41, bride place, , , 2049, nse, 19901209, 28, , 2059305, 7
rec-4280-dup-0, jacob, petersen, 24, corinna street, port1 24, sunshine north, 1422, nsw, , 21, 02 46850622, 1912152, 4
rec-3910-org,   hannah, bristow, 35, bromley street, , moorooka, 5108, nsw, , 20, 08 59531631, 1083536, 7
rec-1016-org,   harrison, vaughan-williams, 8, renwick street, gypsum pit, tungamull, 4179, nsw, 19400823, 29, 08 16133349, 9369640, 4
rec-773-dup-0, my, , 56, douglass place, ettrick, ringwood north, 5725, vic, 19470421, 8, , 9934653, 1
rec-930-org,   carlin, lock, , mckinnon street, , kingsford, 3125, vic, 19340525, 6, 02 62023158, 6554070, 1
rec-2035-dup-0, noah, dixon, 49, , solander centre, botany, 5118, sa, 19910609, , 07 23997550, 6334096, 0
rec-4157-org,   maxin, , 59, browne place, , geelong west, 5016, tas, 19970326, , 07 60037602, 6275050, 9
rec-4373-org,   genevieve, matthews, 13, gouger street, , dromana, 2716, nsw, 19020821, 31, 02 94978798, 4104844, 6
rec-2386-org,   oliver, huggins, 13, michael holt crescent, magpie downs, bundaberg, 2380, sa, 19711014, , 03 22671586, 2389637, 8
rec-2394-org,   harley, paterson, 8, burara crescent, , parawa, 3995, wa, 19641114, 33, 08 71939710, 4305008, 0
rec-2695-dup-0, nicholas, dent, 132, maitland street, killara lodge, toowoomba, 2552, , 19728017, 28, 07 76051200, 5001585, 7
rec-2470-dup-0, andrew, dudlry, 11, , wispering pines, williamstown, 4700, qld, 19961117, 37, 03 99700879, 8771005, 3
rec-4210-dup-0, graye, beattie, 50, mirroolestreet, , north ryde, 6011, qld, 19030608, , 04 61984024, 1695467, 3
rec-4542-dup-0, andrew, spicek, 2, rumsey place, mein street, normanhurst, 6164, wa, 19830902, 30, 07 64068560, 5244705, 6
rec-1683-org,   phoebe, denholm, 12, collyburl crescent, whiteman creek, dapto, 2505, sa, , 31, 04 58334562, 8069899, 3
rec-3940-dup-0, fin, rundle, 40, springvalewdrive, , north rocks, 2153, vic, 19140907, , 03 01532519, 6380714, 3
rec-4623-org,   trey, egan, 94, goldsworthy place, , woongarrah, 6427, vic, 19400601, 30, 08 17651823, 8432701, 4
rec-2896-org,   jack, croker, 21, west ck retire vlge, clarence chambers, dynnyrne, 2700, qld, 19870731, , 08 27779744, 6816390, 5
rec-3744-dup-0, rylby, kellow, 21, wettenhall circuit, , forest hill, 2260, qkf, 19280817, , 03 98310161, 1120267, 9
rec-2027-dup-0, oliwr, stanley, 3020, , , picnic point, 4837, , 19911122, , , 8847784, 5
rec-1527-dup-0, mikhayla, green, 2, findlay street, , joondna, 2161, sa, 19300514, 30, 08 73483535, 7162685, 9
rec-648-org,   charlotte, weaver, 2, geerilong garden, sattwa park, mossman, 4868, nsw, 19720131, 34, 08 46162165, 3959529, 1
rec-1547-dup-0, charlotte, rawlings, 4, duigan sdreet, , graceville, 2076, sa, , , 03 38650235, 5163325, 3
rec-2070-org,   kelsey, green, 28, , ardersier, campsie, 5084, vic, 19090210, 33, 03 64482377, 4068137, 9
rec-518-org,   dylan, schuster, 46, wray place, , barwon heads, 2147, vic, 19440630, 22, 07 69661088, 4830399, 7
rec-1735-dup-0, tomime, satterley, 3, littler place, , orange, 4105, tcw, 19440323, 34, , 5083299, 6
rec-1026-org,   jayde, barton-ancliffe, 114, archibald street, , greensborough, 2566, qld, 19370203, 37, 02 64520123, 5064047, 2
rec-4108-org,   nathan, green, 1, crisp circuit, , moranbah, 2760, qld, 19690209, 32, 07 29998604, 4158485, 6
rec-2884-dup-0, amber, manfield, 8, leavold place, , coffss harbour, 4301, vici, 19240315, 11, 02 02255691, 1350646, 6
rec-60-org,   chloe, spicer, 41, fox place, , wanneroo, 2577, nsw, 19740305, 23, 02 68629528, 7577650, 9
rec-893-dup-0, sarah, wesley-smith, 86, crocket tplace, flr 5 john flynn medical centre, margaret river, 3167, vic, 19160334, 34, 04 87985188, 6843072, 3
rec-1885-dup-0, thomas, de fazuo, 16, airey crescent, , bowral, 6153, nsa, 19280626, 30, 03 27172169, 4023344, 9
rec-3100-org,   rachel, robson, 15, cossington smith crescent, , cook, 4128, vic, 19420107, 34, 08 21716366, 4872409, 2
rec-2361-dup-0, tyrone, fernado, 98, sadlier street, , lilyle, 2021, , 19460929, , 08 34554054, 8472452, 2
rec-2802-dup-0, berry, olivia, 1, dixon drive, , pascoe vael south, 3155, nsw, 19434017, 38, 08 83003253, 3485010, 9
rec-3144-org,   imogen, bloomfield, 14, burn street, rosetta village, biggera waters, 3174, , 19790922, 24, 04 34428938, 9755435, 6
rec-746-org,   benjamin, matthews, 121, currie crescent, lansdowne, coromandel valley, 2516, nsw, 19580821, 22, 02 15895356, 8362696, 3
rec-1228-dup-0, lucy, goode, 10, shout place, , loganlea, 3755, sa, , 29, 03 95014275, 8342866, 0
rec-1513-org,   jackson, coleman, 79, christmas street, , belrose, 2158, vic, 19650815, 38, 07 55375538, 2559195, 5
rec-1931-org,   reece, mason, 12, bonney street, , mountain creek, 2267, vic, 19640411, 9, 04 38645787, 7707043, 5
rec-4331-org,   keelin, meadows, 41, newlop street, , newlands arm, 4220, nsw, 19450624, 10, 02 66258981, 7917092, 9
rec-1873-org,   liam, van commenee, 82, fullerton crescent, jodayne, duncraig, 2199, , 19780211, 25, 04 39401118, 7969231, 9
rec-3269-org,   lachlan, wilkins, 43, handcock crescent, carinya vlge, dunoon, 4159, vic, 19730106, 21, , 1729589, 6
rec-2214-dup-0, jenna, tracar, 71, , ripplevale, picnic bay, 5097, nss, 19360116, 26, 08 77839755, 8450009, 7
rec-3725-org,   victoria, toms, 13, yambina crescent, , coombabah, 3031, sa, 19370625, 9, 08 20897451, 5424424, 9
rec-2134-dup-0, amber, clark, 4, yerrabi place, , adamstown heights, 4054, nsw, 19570328, 32, 02 96536965, 5797544, 3
rec-4017-dup-0, jac, clarke, 68, , , canley heights, 0820, qkd, 19970330, 28, 07 45063732, 2893330, 7
rec-1110-dup-0, shannn, dixon, 4, dtreet pudney, , mulgrave east, 2261, qld, , , 03 69058228, 5045250, 1
rec-17-dup-0, michel, nguyen, 257, chippindall circuit, , mullaloo, 2830, nsw, 19180216, 9, 04 57967796, 5684100, 6
rec-3190-dup-0, kayden, campbell, 145, candlebafj close, , putmey, 4870, qld, 19239322, 21, 08 99048031, 1653122, 1
rec-1845-dup-0, henrh, braithwaite, 23, lenehan street, , ermington, 5088, tsk, 19950895, , 02 67106831, 3594004, 8
rec-2747-dup-0, jesdica, blake, 4, , , crauers, 2705, qld, 19480710, 38, 07 53761668, 4732459, 3
rec-1063-dup-0, zachary, geewn, 46, yarrawonga street, caravn pk rockingham holiday village, safety beach, 5090, nsw, 19131014, 30, 08 02272190, 3320347, 6
rec-994-org,   kaitlyn, ebert, 36, chapman street, , orange, 2145, qld, 19790528, 28, 07 19640538, 4496716, 8
rec-4528-org,   katelyn, beckwith, 42, blamey crescent, , moree, 3825, wa, 19080314, 30, 02 09381023, 5699238, 9
rec-4716-dup-0, caitlin, paterson, 268, brunswicm circuit, mt gravatt residence, caulfield north, 2134, nsw, 19540717, 26, 02 66922114, 6805013, 9
rec-2971-dup-0, dejesus, amber, 6, gatton street, , st albans, 2702, nsw, 19460917, 38, 02 28922250, 8415735, 5
rec-1983-org,   timothy, phanphengdy, 23, cordeaux street, , clare, 5043, vic, 19291002, 23, 08 31369067, 3926726, 3
rec-3472-dup-0, matisse, pennrll, 57, hopetoun circuit, cranky jack, oxfod park, 3851, vic, 19610706, , 03 51559467, 6853116, 6
rec-751-dup-0, brooke, hope, 2, springvale drive, , mount isa, 4870, sa, 19009009, 25, 03 47397129, 2812846, 8
rec-2503-dup-0, milkins, chelsea, 986, cuthbert circuit, , renown park, 4064, qld, 19950414, 23, 07 36790757, 5006047, 6
rec-4968-org,   briony, slape, 98, dobinson place, , beechboro, 5094, , 19110611, 34, 08 45371462, 1096473, 9
rec-4222-org,   paris, braunack, 17, landells place, , coniston, 2747, nsw, 19470617, 36, 02 54331478, 5658413, 0
rec-3480-org,   chloe, bowerman, 3, rowntree crescent, , west wyalong, 3304, vic, 19280602, 23, 08 38782612, 5580264, 0
rec-3586-dup-0, lat, hefford, 1, eggleston crescent, , altona north, 3216, vic, 19551106, , 08 21931010, 3592892, 6
rec-2085-org,   alexandra, singleton, 7, marshall street, , north haven, 4011, nsw, 19820615, 33, 07 26861369, 5030150, 1
rec-187-org,   lachlan, coulson, 3, lansell circuit, , wyee, 4350, nsw, , , 07 21441312, 8363992, 1
rec-3797-dup-0, erin, olechwipcz, 23, , , aldershot, 3055, vic, , 33, 02 90952958, 7643814, 3
rec-2419-dup-0, bailey, pascale, 32, dumaresq street, , toodyay, 3160, qld, 19751209, , 07 99891075, 1102335, 8
rec-2057-dup-0, deakyn, matthews, 247, , , salisbury east, 4422, qlf, 19510324, 29, 08 51772697, 7044110, 7
rec-1855-org,   kaitlin, khuc, 23, torrens street, little glencoe, waverley, 2558, , 19970924, 28, 04 28132278, 6823211, 3
rec-1364-dup-0, joshjua, van der linde, 26, padbury street, , flora hill, 5062, vic, , 26, 08 80246155, 7434845, 7
rec-2017-org,   archie, white, 46, brand street, , waverley, 5092, qld, 19650619, 30, 03 67843584, 3941039, 1
rec-3047-org,   harrison, white, 132, archibald street, , ascot vale, 6061, vic, 19450603, , 02 87623875, 4300281, 9
rec-3262-dup-0, zoe, ho, 8, bainton xrxscent, sheep station, arundel, 6020, vic, 19152005, , 04 28553698, 7087996, 9
rec-4432-dup-0, ciaran, laprye, 99, gooreen street, , bongaree, 3011, nsw, 19270210, , 02 26751896, 6277241, 4
rec-2212-dup-0, lillivab, harrington, 30, hemmings crescent, , osborne park, 4565, nsw, 19830216, 73, 02 00099120, 6556012, 6
rec-4050-org,   lucas, leslie, 3, hampton circuit, , yenda, 2151, nsw, 19150512, 32, 08 92158641, 7372924, 0
rec-4777-dup-0, seckar, lambert-smith, 3, backhouse street, , buninyong, 5344, nsw, 19840507, 26, 08 87679463, 8981110, 8
rec-4091-dup-0, declcn, leand, 1, willara close, , yunderup, 5066, vic, 19856012, 26, 07 05945284, 1874459, 1
rec-890-org,   rachel, bishop, 69, harrington circuit, , ringwood north, 2221, , 19320525, 26, 08 13122013, 3499577, 4
rec-3703-org,   joshua, maynard, 21, mcgill street, , vaucluse, 2280, vic, 19190607, , 04 03988768, 4074192, 6
rec-2101-org,   mia, dreckow, 21, dryandra street, clear creek cottage, ruse, 2034, sa, 19380620, 32, , 2250583, 1
rec-1102-dup-0, anika, mccarthy, 308, yumba avenue, parklands village, broadfrd, 2768, tas, 19990515, , 02 57639687, 6106701, 4
rec-1146-org,   george, orchard, 10, kootingal street, , point cook, 5608, qld, , 39, 03 04484232, 9597074, 5
rec-430-org,   charlotte, britten, 17, loureiro street, rainbow park rp 8965, orange, 2526, vic, 19930917, , 07 93946481, 4993049, 5
rec-1655-dup-0, solpon, bradshaw, 250, mirning crescent, , ballarat, 3030, vic, 19380222, 29, 03 31622984, 2611546, 0
rec-3135-dup-0, georgia, georgb, 6, port jackson circuit, , tarrag jdi, 2611, sa, 19820308, 30, 07 33025343, 9922305, 0
rec-421-dup-0, , savary, 18, currie crescent, willow dale, springvadle south, 2026, nsw, 19544016, 27, 07 99200196, 5032604, 6
rec-814-dup-0, alexaodwr, subramaniam, 13, hetherington circuit, , willowmavin, 0810, vic, 19260430, 35, 02 05503079, 6514772, 9
rec-88-org,   claire, reid, 21, oliver street, , greenacre, 2156, nsw, 19180505, , 04 74980981, 1127076, 6
rec-2599-dup-0, joe, dixon, 2, hileseplace, , woodpark, 7008, nsw, , 33, 04 09017429, 4348056, 6
rec-766-org,   tahlia, asher, 69, playoust place, pacific terraces, toowoomba, 4670, nsw, 19250701, , 02 53473604, 1096911, 4
rec-752-dup-0, eliza, crook, 505, mccoll street, homestead caravn park, mona vale, 2115, nsw, 19160102, 34, , 1061970, 7
rec-1221-dup-0, jack, tuckwell, 10, leinhopcdtreet, carice, whiteside, 5671, vic, 19157030, 28, 07 74035386, 8027241, 6
rec-1762-dup-0, , guymer, 54, macnamara place, , bossley park, 2406, wa, 19351425, 25, 02 85321266, 3198930, 5
rec-3291-org,   hayley, miles, 5, cossington smith crescent, aprt 504, clifton, 3461, sa, 19780511, 27, 08 85124703, 5837292, 4
rec-4784-dup-0, jonah, mason, 27, duffy street, the swamp, scotlane idland, 2750, vic, 19359205, 32, 03 48005809, 1596209, 2
rec-984-dup-0, conner, matthrps, 42, warragamba avenue, , manly ale, 2016, wa, 19721118, 37, 07 97115519, 2211065, 4
rec-2255-dup-0, alezamdra, green, 29, lindrum crescent, nian, moorooka, , sa, , , 02 72505531, 3011424, 8
rec-2854-dup-0, elten, seib, 11, hooper crdscent, kings apmts, gibson, 2204, vic, , , 07 90294626, 6042928, 0
rec-807-org,   lily, gelati, 19, vaughan garden, , kalamunda, 5031, nsw, 19871218, , 02 90271190, 9055616, 7
rec-3800-dup-0, jarvis, sterary, 36, nott strwet, retmnt vlge, teneriffe, 4350, nss, 19230908, 28, 07 78921231, 3737648, 1
rec-3534-dup-0, ryan, collier, 7, crisp circuit, the bowery, sy lvana, 2533, nswr, 19901116, 11, 04 30518684, 7589145, 2
rec-1469-dup-0, noag, colthortpe, 31, collicott circuit, , torquay, 2604, sa, 19690617, , 07 96882088, 5650843, 9
rec-4510-org,   , matthews, 18, norman street, wyrema, metung, 2800, sa, 19080620, 24, 07 00874524, 5782722, 6
rec-4103-org,   nicholas, lock, 97, rusden street, , royal park, 4580, , 19570510, , 08 02956368, 9104162, 6
rec-3146-org,   tess, supomo, 9, evans crescent, , mount pleasant, 6069, nsw, 19291031, 28, 02 83445412, 7037894, 0
rec-3530-dup-0, keeley, kardwell, 16, thurlow place, emoh, cronxulla, 7112, qlf, 19999020, 24, 08 05006346, 1863707, 8
rec-4244-dup-0, harry, hopeb, 4, dalley crescent, , goone llabah, 3152, vic, 19090315, 39, 07 23774026, 6950970, 8
rec-3251-org,   travis, white, 10, petre street, , greenwith, 4565, nsw, 19820716, 32, , 9023598, 9
